"","date_ymd","region","n()"
"6775","2016-11-17","110",2
"6776","2016-11-17","114",1
"6777","2016-11-17","120",1
"6778","2016-11-17","140",1
"6779","2016-11-17","146",3
"6780","2016-11-17",NA,22
"6781","2016-11-18","81",1
"6782","2016-11-18","84",2
"6783","2016-11-18","87",3
"6784","2016-11-18","89",2
"6785","2016-11-18","90",1
"6786","2016-11-18","106",1
"6787","2016-11-18","112",1
"6788","2016-11-18","114",1
"6789","2016-11-18","117",1
"6790","2016-11-18","119",1
"6791","2016-11-18","137",1
"6792","2016-11-18","143",1
"6793","2016-11-18","149",2
"6794","2016-11-18","150",1
"6795","2016-11-18",NA,25
"6796","2016-11-19","78",1
"6797","2016-11-19","82",2
"6798","2016-11-19","88",3
"6799","2016-11-19","89",3
"6800","2016-11-19","90",6
"6801","2016-11-19","110",2
"6802","2016-11-19","114",1
"6803","2016-11-19","117",1
"6804","2016-11-19","119",2
"6805","2016-11-19","139",1
"6806","2016-11-19","140",1
"6807","2016-11-19","146",1
"6808","2016-11-19",NA,18
"6809","2016-11-2","77",1
"6810","2016-11-2","79",1
"6811","2016-11-2","90",2
"6812","2016-11-2","109",1
"6813","2016-11-2","114",2
"6814","2016-11-2","115",1
"6815","2016-11-2","116",1
"6816","2016-11-2","119",1
"6817","2016-11-2","139",1
"6818","2016-11-2","140",1
"6819","2016-11-2","142",2
"6820","2016-11-2","146",1
"6821","2016-11-2","147",1
"6822","2016-11-2","149",2
"6823","2016-11-2","150",1
"6824","2016-11-2",NA,23
"6825","2016-11-20","81",1
"6826","2016-11-20","87",1
"6827","2016-11-20","88",4
"6828","2016-11-20","90",1
"6829","2016-11-20","107",1
"6830","2016-11-20","108",1
"6831","2016-11-20","119",1
"6832","2016-11-20","120",1
"6833","2016-11-20","137",1
"6834","2016-11-20","139",1
"6835","2016-11-20","142",1
"6836","2016-11-20","147",1
"6837","2016-11-20",NA,13
"6838","2016-11-21","76",1
"6839","2016-11-21","82",1
"6840","2016-11-21","84",1
"6841","2016-11-21","86",1
"6842","2016-11-21","87",1
"6843","2016-11-21","88",2
"6844","2016-11-21","90",2
"6845","2016-11-21","113",1
"6846","2016-11-21","114",2
"6847","2016-11-21","118",1
"6848","2016-11-21","120",2
"6849","2016-11-21","141",1
"6850","2016-11-21","143",2
"6851","2016-11-21","148",1
"6852","2016-11-21","149",1
"6853","2016-11-21",NA,18
"6854","2016-11-22","80",1
"6855","2016-11-22","87",1
"6856","2016-11-22","89",3
"6857","2016-11-22","90",1
"6858","2016-11-22","108",1
"6859","2016-11-22","109",1
"6860","2016-11-22","111",2
"6861","2016-11-22","114",2
"6862","2016-11-22","115",2
"6863","2016-11-22","116",1
"6864","2016-11-22","118",1
"6865","2016-11-22","119",1
"6866","2016-11-22","120",2
"6867","2016-11-22","142",1
"6868","2016-11-22","148",1
"6869","2016-11-22",NA,20
"6870","2016-11-23","76",1
"6871","2016-11-23","78",1
"6872","2016-11-23","79",1
"6873","2016-11-23","84",1
"6874","2016-11-23","86",1
"6875","2016-11-23","89",2
"6876","2016-11-23","90",5
"6877","2016-11-23","109",1
"6878","2016-11-23","113",1
"6879","2016-11-23","114",1
"6880","2016-11-23","115",2
"6881","2016-11-23","116",1
"6882","2016-11-23","119",1
"6883","2016-11-23","120",1
"6884","2016-11-23","141",2
"6885","2016-11-23","143",1
"6886","2016-11-23","149",1
"6887","2016-11-23",NA,24
"6888","2016-11-24","77",1
"6889","2016-11-24","81",1
"6890","2016-11-24","83",1
"6891","2016-11-24","87",1
"6892","2016-11-24","88",2
"6893","2016-11-24","107",1
"6894","2016-11-24","109",1
"6895","2016-11-24","112",1
"6896","2016-11-24","138",1
"6897","2016-11-24","146",1
"6898","2016-11-24","149",3
"6899","2016-11-24",NA,25
"6900","2016-11-25","82",1
"6901","2016-11-25","89",1
"6902","2016-11-25","90",2
"6903","2016-11-25","109",1
"6904","2016-11-25","115",1
"6905","2016-11-25","120",1
"6906","2016-11-25",NA,20
"6907","2016-11-26","76",1
"6908","2016-11-26","80",3
"6909","2016-11-26","83",1
"6910","2016-11-26","89",3
"6911","2016-11-26","90",2
"6912","2016-11-26","146",2
"6913","2016-11-26","148",1
"6914","2016-11-26","149",1
"6915","2016-11-26",NA,15
"6916","2016-11-27","78",3
"6917","2016-11-27","80",1
"6918","2016-11-27","82",1
"6919","2016-11-27","84",1
"6920","2016-11-27","86",1
"6921","2016-11-27","89",1
"6922","2016-11-27","90",4
"6923","2016-11-27","112",1
"6924","2016-11-27","113",1
"6925","2016-11-27","114",1
"6926","2016-11-27","115",1
"6927","2016-11-27","119",1
"6928","2016-11-27","120",1
"6929","2016-11-27","138",1
"6930","2016-11-27","139",1
"6931","2016-11-27","145",1
"6932","2016-11-27",NA,20
"6933","2016-11-28","77",1
"6934","2016-11-28","79",2
"6935","2016-11-28","81",1
"6936","2016-11-28","87",1
"6937","2016-11-28","89",3
"6938","2016-11-28","90",4
"6939","2016-11-28","112",1
"6940","2016-11-28","114",1
"6941","2016-11-28","116",2
"6942","2016-11-28","117",1
"6943","2016-11-28","140",2
"6944","2016-11-28","144",1
"6945","2016-11-28","150",1
"6946","2016-11-28",NA,35
"6947","2016-11-29","78",1
"6948","2016-11-29","80",1
"6949","2016-11-29","84",1
"6950","2016-11-29","87",1
"6951","2016-11-29","88",1
"6952","2016-11-29","90",4
"6953","2016-11-29","111",1
"6954","2016-11-29","112",1
"6955","2016-11-29","114",1
"6956","2016-11-29","115",1
"6957","2016-11-29","119",1
"6958","2016-11-29","141",1
"6959","2016-11-29","144",1
"6960","2016-11-29","145",1
"6961","2016-11-29","150",1
"6962","2016-11-29",NA,26
"6963","2016-11-3","77",1
"6964","2016-11-3","79",1
"6965","2016-11-3","80",1
"6966","2016-11-3","86",1
"6967","2016-11-3","88",1
"6968","2016-11-3","89",2
"6969","2016-11-3","90",6
"6970","2016-11-3","112",1
"6971","2016-11-3","115",1
"6972","2016-11-3","117",1
"6973","2016-11-3","119",1
"6974","2016-11-3","120",1
"6975","2016-11-3","137",1
"6976","2016-11-3","138",1
"6977","2016-11-3","146",1
"6978","2016-11-3","149",2
"6979","2016-11-3",NA,24
"6980","2016-11-30","76",1
"6981","2016-11-30","81",1
"6982","2016-11-30","83",1
"6983","2016-11-30","86",1
"6984","2016-11-30","87",1
"6985","2016-11-30","89",1
"6986","2016-11-30","90",3
"6987","2016-11-30","109",1
"6988","2016-11-30","114",1
"6989","2016-11-30","116",1
"6990","2016-11-30","118",2
"6991","2016-11-30","119",1
"6992","2016-11-30","138",1
"6993","2016-11-30","150",1
"6994","2016-11-30",NA,19
"6995","2016-11-4","79",1
"6996","2016-11-4","80",1
"6997","2016-11-4","87",1
"6998","2016-11-4","89",1
"6999","2016-11-4","90",2
"7000","2016-11-4","106",1
"7001","2016-11-4","108",1
"7002","2016-11-4","113",1
"7003","2016-11-4","116",3
"7004","2016-11-4","118",1
"7005","2016-11-4","141",1
"7006","2016-11-4","145",1
"7007","2016-11-4",NA,23
"7008","2016-11-5","79",1
"7009","2016-11-5","80",2
"7010","2016-11-5","83",1
"7011","2016-11-5","86",1
"7012","2016-11-5","87",1
"7013","2016-11-5","88",2
"7014","2016-11-5","90",2
"7015","2016-11-5","112",1
"7016","2016-11-5","113",1
"7017","2016-11-5","119",3
"7018","2016-11-5","120",2
"7019","2016-11-5","137",1
"7020","2016-11-5","145",1
"7021","2016-11-5","146",1
"7022","2016-11-5","148",1
"7023","2016-11-5","149",3
"7024","2016-11-5",NA,15
"7025","2016-11-6","77",1
"7026","2016-11-6","82",1
"7027","2016-11-6","83",1
"7028","2016-11-6","84",1
"7029","2016-11-6","89",1
"7030","2016-11-6","113",1
"7031","2016-11-6","117",1
"7032","2016-11-6","118",1
"7033","2016-11-6","119",3
"7034","2016-11-6","139",1
"7035","2016-11-6","140",2
"7036","2016-11-6","141",1
"7037","2016-11-6","144",1
"7038","2016-11-6","150",1
"7039","2016-11-6",NA,10
"7040","2016-11-7","80",1
"7041","2016-11-7","84",1
"7042","2016-11-7","87",1
"7043","2016-11-7","88",1
"7044","2016-11-7","90",3
"7045","2016-11-7","119",3
"7046","2016-11-7","120",1
"7047","2016-11-7","137",1
"7048","2016-11-7","141",1
"7049","2016-11-7","146",1
"7050","2016-11-7","149",1
"7051","2016-11-7",NA,25
"7052","2016-11-8","79",1
"7053","2016-11-8","81",1
"7054","2016-11-8","84",2
"7055","2016-11-8","87",2
"7056","2016-11-8","89",5
"7057","2016-11-8","90",1
"7058","2016-11-8","112",1
"7059","2016-11-8","114",2
"7060","2016-11-8","116",1
"7061","2016-11-8","137",2
"7062","2016-11-8","146",1
"7063","2016-11-8",NA,24
"7064","2016-11-9","81",1
"7065","2016-11-9","82",1
"7066","2016-11-9","88",1
"7067","2016-11-9","89",4
"7068","2016-11-9","90",3
"7069","2016-11-9","108",1
"7070","2016-11-9","109",1
"7071","2016-11-9","112",2
"7072","2016-11-9","115",1
"7073","2016-11-9","118",1
"7074","2016-11-9","119",1
"7075","2016-11-9","144",2
"7076","2016-11-9",NA,20
"7077","2016-12-1","78",1
"7078","2016-12-1","80",2
"7079","2016-12-1","82",1
"7080","2016-12-1","83",1
"7081","2016-12-1","84",1
"7082","2016-12-1","86",2
"7083","2016-12-1","88",1
"7084","2016-12-1","89",2
"7085","2016-12-1","90",1
"7086","2016-12-1","110",1
"7087","2016-12-1","111",1
"7088","2016-12-1","113",1
"7089","2016-12-1","117",1
"7090","2016-12-1","118",1
"7091","2016-12-1","137",1
"7092","2016-12-1","143",1
"7093","2016-12-1","148",1
"7094","2016-12-1","149",1
"7095","2016-12-1",NA,28
"7096","2016-12-10","78",1
"7097","2016-12-10","79",1
"7098","2016-12-10","80",1
"7099","2016-12-10","81",2
"7100","2016-12-10","84",1
"7101","2016-12-10","87",1
"7102","2016-12-10","89",1
"7103","2016-12-10","90",5
"7104","2016-12-10","119",2
"7105","2016-12-10","149",1
"7106","2016-12-10",NA,24
"7107","2016-12-11","77",2
"7108","2016-12-11","79",1
"7109","2016-12-11","80",1
"7110","2016-12-11","81",2
"7111","2016-12-11","87",1
"7112","2016-12-11","88",2
"7113","2016-12-11","89",3
"7114","2016-12-11","90",3
"7115","2016-12-11","112",1
"7116","2016-12-11","115",1
"7117","2016-12-11","120",1
"7118","2016-12-11","144",2
"7119","2016-12-11","146",1
"7120","2016-12-11","148",1
"7121","2016-12-11","149",1
"7122","2016-12-11",NA,28
"7123","2016-12-12","78",2
"7124","2016-12-12","79",1
"7125","2016-12-12","80",2
"7126","2016-12-12","82",1
"7127","2016-12-12","87",2
"7128","2016-12-12","88",1
"7129","2016-12-12","89",2
"7130","2016-12-12","90",2
"7131","2016-12-12","107",1
"7132","2016-12-12","108",1
"7133","2016-12-12","119",1
"7134","2016-12-12","120",1
"7135","2016-12-12","137",1
"7136","2016-12-12","141",1
"7137","2016-12-12","143",1
"7138","2016-12-12",NA,20
"7139","2016-12-13","77",1
"7140","2016-12-13","79",1
"7141","2016-12-13","86",1
"7142","2016-12-13","87",2
"7143","2016-12-13","88",1
"7144","2016-12-13","89",2
"7145","2016-12-13","90",3
"7146","2016-12-13","106",1
"7147","2016-12-13","113",1
"7148","2016-12-13","117",1
"7149","2016-12-13","119",2
"7150","2016-12-13","137",1
"7151","2016-12-13","139",1
"7152","2016-12-13","142",1
"7153","2016-12-13","144",1
"7154","2016-12-13","148",1
"7155","2016-12-13","150",1
"7156","2016-12-13",NA,23
"7157","2016-12-14","78",1
"7158","2016-12-14","81",2
"7159","2016-12-14","89",2
"7160","2016-12-14","90",2
"7161","2016-12-14","110",1
"7162","2016-12-14","116",1
"7163","2016-12-14","119",1
"7164","2016-12-14","120",1
"7165","2016-12-14","141",2
"7166","2016-12-14","145",1
"7167","2016-12-14","146",1
"7168","2016-12-14","148",1
"7169","2016-12-14","150",1
"7170","2016-12-14",NA,27
"7171","2016-12-15","80",1
"7172","2016-12-15","81",1
"7173","2016-12-15","86",1
"7174","2016-12-15","88",1
"7175","2016-12-15","89",4
"7176","2016-12-15","90",4
"7177","2016-12-15","108",2
"7178","2016-12-15","117",1
"7179","2016-12-15","119",2
"7180","2016-12-15","136",1
"7181","2016-12-15","137",1
"7182","2016-12-15","139",1
"7183","2016-12-15","144",2
"7184","2016-12-15","146",1
"7185","2016-12-15","149",1
"7186","2016-12-15",NA,24
"7187","2016-12-16","77",1
"7188","2016-12-16","80",1
"7189","2016-12-16","83",1
"7190","2016-12-16","86",1
"7191","2016-12-16","88",1
"7192","2016-12-16","89",1
"7193","2016-12-16","90",1
"7194","2016-12-16","107",2
"7195","2016-12-16","108",1
"7196","2016-12-16","116",1
"7197","2016-12-16","118",1
"7198","2016-12-16","139",1
"7199","2016-12-16","140",1
"7200","2016-12-16","141",1
"7201","2016-12-16","144",1
"7202","2016-12-16","149",1
"7203","2016-12-16",NA,21
"7204","2016-12-17","79",1
"7205","2016-12-17","81",1
"7206","2016-12-17","86",1
"7207","2016-12-17","88",1
"7208","2016-12-17","89",4
"7209","2016-12-17","90",5
"7210","2016-12-17","108",2
"7211","2016-12-17","109",1
"7212","2016-12-17","117",1
"7213","2016-12-17","144",1
"7214","2016-12-17","145",3
"7215","2016-12-17","146",2
"7216","2016-12-17","148",1
"7217","2016-12-17","150",1
"7218","2016-12-17",NA,33
"7219","2016-12-18","82",1
"7220","2016-12-18","88",1
"7221","2016-12-18","89",1
"7222","2016-12-18","90",5
"7223","2016-12-18","119",1
"7224","2016-12-18","120",1
"7225","2016-12-18","148",1
"7226","2016-12-18","149",1
"7227","2016-12-18",NA,18
"7228","2016-12-19","77",1
"7229","2016-12-19","80",1
"7230","2016-12-19","81",1
"7231","2016-12-19","82",1
"7232","2016-12-19","84",2
"7233","2016-12-19","89",1
"7234","2016-12-19","90",8
"7235","2016-12-19","107",1
"7236","2016-12-19","117",1
"7237","2016-12-19","120",1
"7238","2016-12-19","141",1
"7239","2016-12-19","145",1
"7240","2016-12-19",NA,13
"7241","2016-12-2","79",1
"7242","2016-12-2","80",1
"7243","2016-12-2","86",1
"7244","2016-12-2","89",2
"7245","2016-12-2","90",2
"7246","2016-12-2","110",1
"7247","2016-12-2","111",1
"7248","2016-12-2","112",1
"7249","2016-12-2","114",1
"7250","2016-12-2","118",2
"7251","2016-12-2","146",1
"7252","2016-12-2","148",4
"7253","2016-12-2","150",2
"7254","2016-12-2",NA,16
"7255","2016-12-20","77",1
"7256","2016-12-20","78",1
"7257","2016-12-20","80",1
"7258","2016-12-20","88",1
"7259","2016-12-20","90",3
"7260","2016-12-20","111",1
"7261","2016-12-20","112",1
"7262","2016-12-20","113",1
"7263","2016-12-20","118",3
"7264","2016-12-20","141",1
"7265","2016-12-20","145",2
"7266","2016-12-20","149",1
"7267","2016-12-20","150",1
"7268","2016-12-20",NA,13
"7269","2016-12-21","80",1
"7270","2016-12-21","83",1
"7271","2016-12-21","88",2
"7272","2016-12-21","89",1
"7273","2016-12-21","90",2
"7274","2016-12-21","107",1
"7275","2016-12-21","112",1
"7276","2016-12-21","117",1
"7277","2016-12-21","118",1
"7278","2016-12-21","137",1
"7279","2016-12-21","140",1
"7280","2016-12-21","142",1
"7281","2016-12-21","143",1
"7282","2016-12-21","146",1
"7283","2016-12-21","147",1
"7284","2016-12-21","149",2
"7285","2016-12-21",NA,23
"7286","2016-12-22","76",1
"7287","2016-12-22","77",1
"7288","2016-12-22","79",1
"7289","2016-12-22","82",2
"7290","2016-12-22","83",1
"7291","2016-12-22","89",3
"7292","2016-12-22","90",2
"7293","2016-12-22","110",1
"7294","2016-12-22","114",1
"7295","2016-12-22","119",1
"7296","2016-12-22","120",1
"7297","2016-12-22","139",1
"7298","2016-12-22","141",1
"7299","2016-12-22","145",1
"7300","2016-12-22","146",1
"7301","2016-12-22","150",1
"7302","2016-12-22",NA,17
"7303","2016-12-23","78",1
"7304","2016-12-23","81",1
"7305","2016-12-23","84",2
"7306","2016-12-23","88",3
"7307","2016-12-23","89",1
"7308","2016-12-23","90",2
"7309","2016-12-23","109",1
"7310","2016-12-23","110",1
"7311","2016-12-23","115",1
"7312","2016-12-23","116",1
"7313","2016-12-23","118",1
"7314","2016-12-23","119",1
"7315","2016-12-23","138",1
"7316","2016-12-23","144",1
"7317","2016-12-23",NA,25
"7318","2016-12-24","78",1
"7319","2016-12-24","79",2
"7320","2016-12-24","81",1
"7321","2016-12-24","84",1
"7322","2016-12-24","87",1
"7323","2016-12-24","88",2
"7324","2016-12-24","89",3
"7325","2016-12-24","90",3
"7326","2016-12-24","109",1
"7327","2016-12-24","116",1
"7328","2016-12-24","118",2
"7329","2016-12-24","119",1
"7330","2016-12-24","139",1
"7331","2016-12-24","141",1
"7332","2016-12-24","143",1
"7333","2016-12-24","148",1
"7334","2016-12-24",NA,18
"7335","2016-12-25","77",1
"7336","2016-12-25","79",1
"7337","2016-12-25","80",1
"7338","2016-12-25","81",1
"7339","2016-12-25","89",1
"7340","2016-12-25","90",1
"7341","2016-12-25","115",1
"7342","2016-12-25","120",1
"7343","2016-12-25","140",1
"7344","2016-12-25","141",1
"7345","2016-12-25","144",1
"7346","2016-12-25","146",1
"7347","2016-12-25",NA,16
"7348","2016-12-26","76",2
"7349","2016-12-26","78",2
"7350","2016-12-26","79",1
"7351","2016-12-26","81",1
"7352","2016-12-26","82",1
"7353","2016-12-26","87",1
"7354","2016-12-26","89",4
"7355","2016-12-26","110",1
"7356","2016-12-26","117",1
"7357","2016-12-26","118",1
"7358","2016-12-26","120",2
"7359","2016-12-26","139",2
"7360","2016-12-26","142",1
"7361","2016-12-26","143",1
"7362","2016-12-26","144",1
"7363","2016-12-26",NA,23
"7364","2016-12-27","79",1
"7365","2016-12-27","81",1
"7366","2016-12-27","85",1
"7367","2016-12-27","89",1
"7368","2016-12-27","90",3
"7369","2016-12-27","107",2
"7370","2016-12-27","108",1
"7371","2016-12-27","114",2
"7372","2016-12-27","117",1
"7373","2016-12-27","120",1
"7374","2016-12-27","149",3
"7375","2016-12-27",NA,20
"7376","2016-12-28","78",1
"7377","2016-12-28","79",1
"7378","2016-12-28","80",3
"7379","2016-12-28","82",3
"7380","2016-12-28","83",1
"7381","2016-12-28","86",1
"7382","2016-12-28","89",2
"7383","2016-12-28","90",3
"7384","2016-12-28","107",1
"7385","2016-12-28","113",1
"7386","2016-12-28","119",1
"7387","2016-12-28","120",1
"7388","2016-12-28","138",2
"7389","2016-12-28","139",1
"7390","2016-12-28","145",1
"7391","2016-12-28",NA,20
"7392","2016-12-29","77",1
"7393","2016-12-29","78",1
"7394","2016-12-29","87",1
"7395","2016-12-29","88",1
"7396","2016-12-29","89",1
"7397","2016-12-29","90",5
"7398","2016-12-29","107",1
"7399","2016-12-29","116",1
"7400","2016-12-29","117",1
"7401","2016-12-29","119",1
"7402","2016-12-29","143",1
"7403","2016-12-29","144",1
"7404","2016-12-29","146",1
"7405","2016-12-29","148",1
"7406","2016-12-29","149",1
"7407","2016-12-29",NA,30
"7408","2016-12-3","76",1
"7409","2016-12-3","79",1
"7410","2016-12-3","80",1
"7411","2016-12-3","89",1
"7412","2016-12-3","90",1
"7413","2016-12-3","114",1
"7414","2016-12-3","115",1
"7415","2016-12-3","119",2
"7416","2016-12-3","149",1
"7417","2016-12-3","150",2
"7418","2016-12-3",NA,21
"7419","2016-12-30","78",2
"7420","2016-12-30","79",1
"7421","2016-12-30","81",1
"7422","2016-12-30","82",1
"7423","2016-12-30","87",2
"7424","2016-12-30","88",1
"7425","2016-12-30","89",2
"7426","2016-12-30","90",5
"7427","2016-12-30","116",1
"7428","2016-12-30","120",1
"7429","2016-12-30","141",1
"7430","2016-12-30","143",1
"7431","2016-12-30","147",1
"7432","2016-12-30","149",1
"7433","2016-12-30",NA,30
"7434","2016-12-31","78",2
"7435","2016-12-31","79",1
"7436","2016-12-31","81",1
"7437","2016-12-31","82",1
"7438","2016-12-31","83",2
"7439","2016-12-31","87",1
"7440","2016-12-31","89",2
"7441","2016-12-31","90",4
"7442","2016-12-31","109",2
"7443","2016-12-31","111",1
"7444","2016-12-31","116",1
"7445","2016-12-31","137",1
"7446","2016-12-31","142",1
"7447","2016-12-31","144",1
"7448","2016-12-31",NA,25
"7449","2016-12-4","77",1
"7450","2016-12-4","82",1
"7451","2016-12-4","86",1
"7452","2016-12-4","87",1
"7453","2016-12-4","89",2
"7454","2016-12-4","90",4
"7455","2016-12-4","106",1
"7456","2016-12-4","110",1
"7457","2016-12-4","111",1
"7458","2016-12-4","112",2
"7459","2016-12-4","119",1
"7460","2016-12-4","146",1
"7461","2016-12-4","149",1
"7462","2016-12-4",NA,13
"7463","2016-12-5","79",1
"7464","2016-12-5","80",1
"7465","2016-12-5","81",3
"7466","2016-12-5","83",1
"7467","2016-12-5","89",2
"7468","2016-12-5","90",5
"7469","2016-12-5","108",2
"7470","2016-12-5","114",1
"7471","2016-12-5","117",1
"7472","2016-12-5","119",1
"7473","2016-12-5","120",1
"7474","2016-12-5","140",1
"7475","2016-12-5","142",1
"7476","2016-12-5","144",1
"7477","2016-12-5","145",1
"7478","2016-12-5","150",1
"7479","2016-12-5",NA,17
"7480","2016-12-6","77",1
"7481","2016-12-6","78",1
"7482","2016-12-6","79",2
"7483","2016-12-6","80",1
"7484","2016-12-6","81",1
"7485","2016-12-6","83",1
"7486","2016-12-6","85",1
"7487","2016-12-6","87",1
"7488","2016-12-6","89",5
"7489","2016-12-6","90",3
"7490","2016-12-6","112",1
"7491","2016-12-6","116",1
"7492","2016-12-6","117",1
"7493","2016-12-6","136",1
"7494","2016-12-6","144",1
"7495","2016-12-6","150",1
"7496","2016-12-6",NA,40
"7497","2016-12-7","77",1
"7498","2016-12-7","81",1
"7499","2016-12-7","84",1
"7500","2016-12-7","89",1
"7501","2016-12-7","90",2
"7502","2016-12-7","115",2
"7503","2016-12-7","117",1
"7504","2016-12-7","119",1
"7505","2016-12-7","140",1
"7506","2016-12-7","146",1
"7507","2016-12-7",NA,27
"7508","2016-12-8","77",1
"7509","2016-12-8","82",1
"7510","2016-12-8","84",1
"7511","2016-12-8","87",3
"7512","2016-12-8","89",2
"7513","2016-12-8","90",4
"7514","2016-12-8","108",1
"7515","2016-12-8","109",2
"7516","2016-12-8","114",1
"7517","2016-12-8","115",1
"7518","2016-12-8","116",2
"7519","2016-12-8","117",1
"7520","2016-12-8","118",1
"7521","2016-12-8","119",1
"7522","2016-12-8","120",1
"7523","2016-12-8","139",1
"7524","2016-12-8",NA,19
"7525","2016-12-9","77",1
"7526","2016-12-9","80",1
"7527","2016-12-9","81",1
"7528","2016-12-9","82",1
"7529","2016-12-9","83",1
"7530","2016-12-9","84",1
"7531","2016-12-9","87",1
"7532","2016-12-9","88",5
"7533","2016-12-9","89",1
"7534","2016-12-9","90",2
"7535","2016-12-9","110",2
"7536","2016-12-9","114",1
"7537","2016-12-9","118",1
"7538","2016-12-9","143",2
"7539","2016-12-9","144",1
"7540","2016-12-9","148",1
"7541","2016-12-9",NA,22
"7542","2016-2-1","78",1
"7543","2016-2-1","82",1
"7544","2016-2-1","88",1
"7545","2016-2-1","89",1
"7546","2016-2-1","90",3
"7547","2016-2-1","118",2
"7548","2016-2-1","139",1
"7549","2016-2-1","149",1
"7550","2016-2-1",NA,20
"7551","2016-2-10","76",1
"7552","2016-2-10","79",1
"7553","2016-2-10","80",1
"7554","2016-2-10","82",1
"7555","2016-2-10","83",1
"7556","2016-2-10","84",1
"7557","2016-2-10","87",1
"7558","2016-2-10","88",1
"7559","2016-2-10","89",4
"7560","2016-2-10","90",3
"7561","2016-2-10","114",1
"7562","2016-2-10","115",1
"7563","2016-2-10","120",1
"7564","2016-2-10","139",2
"7565","2016-2-10","140",1
"7566","2016-2-10","143",2
"7567","2016-2-10",NA,22
"7568","2016-2-11","82",3
"7569","2016-2-11","83",1
"7570","2016-2-11","86",1
"7571","2016-2-11","88",1
"7572","2016-2-11","89",1
"7573","2016-2-11","90",3
"7574","2016-2-11","108",1
"7575","2016-2-11","109",1
"7576","2016-2-11","112",1
"7577","2016-2-11","117",1
"7578","2016-2-11","137",1
"7579","2016-2-11",NA,19
"7580","2016-2-12","76",1
"7581","2016-2-12","80",1
"7582","2016-2-12","81",1
"7583","2016-2-12","82",1
"7584","2016-2-12","83",2
"7585","2016-2-12","84",1
"7586","2016-2-12","88",3
"7587","2016-2-12","89",1
"7588","2016-2-12","90",4
"7589","2016-2-12","107",1
"7590","2016-2-12","111",1
"7591","2016-2-12","115",1
"7592","2016-2-12","118",1
"7593","2016-2-12","119",1
"7594","2016-2-12","120",1
"7595","2016-2-12","137",1
"7596","2016-2-12","138",1
"7597","2016-2-12","140",1
"7598","2016-2-12","143",1
"7599","2016-2-12","146",1
"7600","2016-2-12","149",1
"7601","2016-2-12","150",1
"7602","2016-2-12",NA,19
"7603","2016-2-13","78",1
"7604","2016-2-13","81",1
"7605","2016-2-13","82",1
"7606","2016-2-13","83",1
"7607","2016-2-13","84",1
"7608","2016-2-13","89",2
"7609","2016-2-13","90",5
"7610","2016-2-13","110",1
"7611","2016-2-13","112",1
"7612","2016-2-13","114",1
"7613","2016-2-13","116",1
"7614","2016-2-13","137",1
"7615","2016-2-13","139",1
"7616","2016-2-13","142",1
"7617","2016-2-13","145",1
"7618","2016-2-13","150",1
"7619","2016-2-13",NA,22
"7620","2016-2-14","86",1
"7621","2016-2-14","87",1
"7622","2016-2-14","89",2
"7623","2016-2-14","90",2
"7624","2016-2-14","107",3
"7625","2016-2-14","115",1
"7626","2016-2-14","117",1
"7627","2016-2-14","118",1
"7628","2016-2-14","137",1
"7629","2016-2-14","141",1
"7630","2016-2-14","146",1
"7631","2016-2-14","148",1
"7632","2016-2-14",NA,24
"7633","2016-2-15","78",1
"7634","2016-2-15","81",1
"7635","2016-2-15","82",2
"7636","2016-2-15","84",1
"7637","2016-2-15","89",1
"7638","2016-2-15","90",1
"7639","2016-2-15","108",1
"7640","2016-2-15","137",1
"7641","2016-2-15","145",1
"7642","2016-2-15","146",2
"7643","2016-2-15",NA,9
"7644","2016-2-16","82",3
"7645","2016-2-16","83",1
"7646","2016-2-16","84",1
"7647","2016-2-16","87",1
"7648","2016-2-16","88",1
"7649","2016-2-16","89",1
"7650","2016-2-16","90",1
"7651","2016-2-16","114",1
"7652","2016-2-16","115",1
"7653","2016-2-16","118",1
"7654","2016-2-16","119",1
"7655","2016-2-16","138",1
"7656","2016-2-16","141",1
"7657","2016-2-16","144",1
"7658","2016-2-16","148",1
"7659","2016-2-16",NA,18
"7660","2016-2-17","89",1
"7661","2016-2-17","90",4
"7662","2016-2-17","107",1
"7663","2016-2-17","119",2
"7664","2016-2-17","142",1
"7665","2016-2-17","144",1
"7666","2016-2-17","145",1
"7667","2016-2-17","147",2
"7668","2016-2-17","148",3
"7669","2016-2-17",NA,23
"7670","2016-2-18","76",1
"7671","2016-2-18","78",1
"7672","2016-2-18","79",1
"7673","2016-2-18","80",1
"7674","2016-2-18","81",1
"7675","2016-2-18","82",2
"7676","2016-2-18","83",1
"7677","2016-2-18","87",1
"7678","2016-2-18","89",3
"7679","2016-2-18","90",2
"7680","2016-2-18","106",1
"7681","2016-2-18","107",1
"7682","2016-2-18","110",1
"7683","2016-2-18","113",1
"7684","2016-2-18","118",1
"7685","2016-2-18","119",2
"7686","2016-2-18","120",2
"7687","2016-2-18","137",1
"7688","2016-2-18","139",1
"7689","2016-2-18","140",1
"7690","2016-2-18","143",1
"7691","2016-2-18","150",1
"7692","2016-2-18",NA,20
"7693","2016-2-19","80",1
"7694","2016-2-19","82",1
"7695","2016-2-19","83",1
"7696","2016-2-19","87",2
"7697","2016-2-19","88",2
"7698","2016-2-19","89",2
"7699","2016-2-19","90",2
"7700","2016-2-19","109",1
"7701","2016-2-19","117",1
"7702","2016-2-19","118",1
