"","date_ymd","shift","region","n()"
"6401","2015-8-10","1",NA,5
"6402","2015-8-10","2","78",1
"6403","2015-8-10","2","80",1
"6404","2015-8-10","2","84",1
"6405","2015-8-10","2","90",2
"6406","2015-8-10","2","111",1
"6407","2015-8-10","2","112",1
"6408","2015-8-10","2","119",1
"6409","2015-8-10","2","139",1
"6410","2015-8-10","2","148",1
"6411","2015-8-10","2",NA,9
"6412","2015-8-10","3","78",1
"6413","2015-8-10","3","90",3
"6414","2015-8-10","3","149",1
"6415","2015-8-10","3","150",1
"6416","2015-8-10","3",NA,2
"6417","2015-8-11","1","81",1
"6418","2015-8-11","1","90",1
"6419","2015-8-11","1","106",1
"6420","2015-8-11","1","115",1
"6421","2015-8-11","1","116",1
"6422","2015-8-11","1","117",1
"6423","2015-8-11","1","138",1
"6424","2015-8-11","1","144",1
"6425","2015-8-11","1",NA,9
"6426","2015-8-11","2","78",1
"6427","2015-8-11","2","81",1
"6428","2015-8-11","2","84",1
"6429","2015-8-11","2","86",1
"6430","2015-8-11","2","87",1
"6431","2015-8-11","2","89",1
"6432","2015-8-11","2","90",2
"6433","2015-8-11","2","120",1
"6434","2015-8-11","2",NA,10
"6435","2015-8-11","3","88",2
"6436","2015-8-11","3","116",1
"6437","2015-8-11","3","118",1
"6438","2015-8-11","3","144",1
"6439","2015-8-11","3",NA,3
"6440","2015-8-12","1","88",2
"6441","2015-8-12","1","90",1
"6442","2015-8-12","1","140",1
"6443","2015-8-12","1","149",1
"6444","2015-8-12","1",NA,7
"6445","2015-8-12","2","78",1
"6446","2015-8-12","2","79",2
"6447","2015-8-12","2","80",1
"6448","2015-8-12","2","87",1
"6449","2015-8-12","2","89",2
"6450","2015-8-12","2","106",1
"6451","2015-8-12","2","115",1
"6452","2015-8-12","2","119",1
"6453","2015-8-12","2","120",1
"6454","2015-8-12","2","140",1
"6455","2015-8-12","2","141",2
"6456","2015-8-12","2","148",1
"6457","2015-8-12","2",NA,12
"6458","2015-8-12","3","89",1
"6459","2015-8-12","3","90",2
"6460","2015-8-12","3","113",1
"6461","2015-8-12","3","115",2
"6462","2015-8-12","3","144",1
"6463","2015-8-12","3",NA,8
"6464","2015-8-13","1","76",1
"6465","2015-8-13","1","86",1
"6466","2015-8-13","1","90",1
"6467","2015-8-13","1","108",1
"6468","2015-8-13","1","109",1
"6469","2015-8-13","1","112",2
"6470","2015-8-13","1",NA,2
"6471","2015-8-13","2","88",1
"6472","2015-8-13","2","112",1
"6473","2015-8-13","2","116",1
"6474","2015-8-13","2","118",1
"6475","2015-8-13","2","119",2
"6476","2015-8-13","2","138",1
"6477","2015-8-13","2","140",1
"6478","2015-8-13","2","142",1
"6479","2015-8-13","2",NA,11
"6480","2015-8-13","3","88",2
"6481","2015-8-13","3","107",1
"6482","2015-8-13","3","119",1
"6483","2015-8-13","3","138",1
"6484","2015-8-13","3","141",1
"6485","2015-8-13","3","142",1
"6486","2015-8-13","3",NA,5
"6487","2015-8-14","1","78",1
"6488","2015-8-14","1","87",1
"6489","2015-8-14","1","115",1
"6490","2015-8-14","1","120",1
"6491","2015-8-14","1","149",1
"6492","2015-8-14","1",NA,12
"6493","2015-8-14","2","82",1
"6494","2015-8-14","2","86",1
"6495","2015-8-14","2","114",1
"6496","2015-8-14","2","141",2
"6497","2015-8-14","2","146",2
"6498","2015-8-14","2","147",1
"6499","2015-8-14","2",NA,16
"6500","2015-8-14","3","76",1
"6501","2015-8-14","3","77",1
"6502","2015-8-14","3","86",1
"6503","2015-8-14","3","106",1
"6504","2015-8-14","3","118",1
"6505","2015-8-14","3","119",1
"6506","2015-8-14","3","120",1
"6507","2015-8-14","3","147",1
"6508","2015-8-14","3","149",1
"6509","2015-8-14","3",NA,9
"6510","2015-8-15","1","77",1
"6511","2015-8-15","1","80",1
"6512","2015-8-15","1","112",1
"6513","2015-8-15","1","118",1
"6514","2015-8-15","1","138",1
"6515","2015-8-15","1","149",1
"6516","2015-8-15","1",NA,7
"6517","2015-8-15","2","80",1
"6518","2015-8-15","2","83",1
"6519","2015-8-15","2","86",1
"6520","2015-8-15","2","87",1
"6521","2015-8-15","2","88",1
"6522","2015-8-15","2","89",1
"6523","2015-8-15","2","90",1
"6524","2015-8-15","2","107",1
"6525","2015-8-15","2","110",1
"6526","2015-8-15","2","111",1
"6527","2015-8-15","2","112",1
"6528","2015-8-15","2","139",1
"6529","2015-8-15","2","141",1
"6530","2015-8-15","2","149",1
"6531","2015-8-15","2",NA,10
"6532","2015-8-15","3","111",1
"6533","2015-8-15","3","114",1
"6534","2015-8-15","3","120",1
"6535","2015-8-15","3","150",1
"6536","2015-8-15","3",NA,4
"6537","2015-8-16","1","81",2
"6538","2015-8-16","1","82",1
"6539","2015-8-16","1","90",3
"6540","2015-8-16","1","107",1
"6541","2015-8-16","1","108",1
"6542","2015-8-16","1","118",1
"6543","2015-8-16","1","147",2
"6544","2015-8-16","1",NA,3
"6545","2015-8-16","2","87",1
"6546","2015-8-16","2","88",1
"6547","2015-8-16","2","90",2
"6548","2015-8-16","2","107",1
"6549","2015-8-16","2","113",1
"6550","2015-8-16","2","115",1
"6551","2015-8-16","2","118",1
"6552","2015-8-16","2",NA,9
"6553","2015-8-16","3","90",2
"6554","2015-8-16","3","119",1
"6555","2015-8-16","3","120",1
"6556","2015-8-16","3",NA,5
"6557","2015-8-17","1","76",1
"6558","2015-8-17","1","79",1
"6559","2015-8-17","1","88",1
"6560","2015-8-17","1","89",3
"6561","2015-8-17","1","117",1
"6562","2015-8-17","1","118",1
"6563","2015-8-17","1","144",2
"6564","2015-8-17","1","150",1
"6565","2015-8-17","1",NA,12
"6566","2015-8-17","2","78",1
"6567","2015-8-17","2","79",1
"6568","2015-8-17","2","81",1
"6569","2015-8-17","2","82",1
"6570","2015-8-17","2","84",1
"6571","2015-8-17","2","89",1
"6572","2015-8-17","2","90",1
"6573","2015-8-17","2","107",1
"6574","2015-8-17","2","109",1
"6575","2015-8-17","2","119",1
"6576","2015-8-17","2","120",1
"6577","2015-8-17","2",NA,10
"6578","2015-8-17","3","79",1
"6579","2015-8-17","3","88",1
"6580","2015-8-17","3","112",1
"6581","2015-8-17","3","117",1
"6582","2015-8-17","3","119",1
"6583","2015-8-17","3","140",1
"6584","2015-8-17","3",NA,6
"6585","2015-8-18","1","80",1
"6586","2015-8-18","1","90",1
"6587","2015-8-18","1","111",1
"6588","2015-8-18","1","118",2
"6589","2015-8-18","1","139",1
"6590","2015-8-18","1",NA,4
"6591","2015-8-18","2","79",1
"6592","2015-8-18","2","82",1
"6593","2015-8-18","2","87",3
"6594","2015-8-18","2","89",2
"6595","2015-8-18","2","90",2
"6596","2015-8-18","2","110",1
"6597","2015-8-18","2","114",1
"6598","2015-8-18","2","143",1
"6599","2015-8-18","2","146",1
"6600","2015-8-18","2","147",1
"6601","2015-8-18","2",NA,14
"6602","2015-8-18","3","82",1
"6603","2015-8-18","3","89",1
"6604","2015-8-18","3","90",3
"6605","2015-8-18","3","114",1
"6606","2015-8-18","3","119",1
"6607","2015-8-18","3","143",1
"6608","2015-8-18","3",NA,3
"6609","2015-8-19","1","79",1
"6610","2015-8-19","1","89",3
"6611","2015-8-19","1","116",1
"6612","2015-8-19","1","117",1
"6613","2015-8-19","1","141",2
"6614","2015-8-19","1","149",1
"6615","2015-8-19","1","150",1
"6616","2015-8-19","1",NA,7
"6617","2015-8-19","2","83",1
"6618","2015-8-19","2","87",1
"6619","2015-8-19","2","111",1
"6620","2015-8-19","2","120",1
"6621","2015-8-19","2","140",1
"6622","2015-8-19","2","146",1
"6623","2015-8-19","2",NA,14
"6624","2015-8-19","3","81",1
"6625","2015-8-19","3","82",2
"6626","2015-8-19","3","90",4
"6627","2015-8-19","3","112",1
"6628","2015-8-19","3","145",1
"6629","2015-8-19","3","150",1
"6630","2015-8-19","3",NA,3
"6631","2015-8-2","1","81",1
"6632","2015-8-2","1","82",1
"6633","2015-8-2","1","88",1
"6634","2015-8-2","1","90",1
"6635","2015-8-2","1","119",1
"6636","2015-8-2","1","139",1
"6637","2015-8-2","1","145",1
"6638","2015-8-2","1","146",1
"6639","2015-8-2","1",NA,8
"6640","2015-8-2","2","81",1
"6641","2015-8-2","2","82",1
"6642","2015-8-2","2","88",2
"6643","2015-8-2","2","90",1
"6644","2015-8-2","2","108",1
"6645","2015-8-2","2","118",1
"6646","2015-8-2","2","120",1
"6647","2015-8-2","2","137",1
"6648","2015-8-2","2","138",2
"6649","2015-8-2","2","141",1
"6650","2015-8-2","2","149",1
"6651","2015-8-2","2",NA,8
"6652","2015-8-2","3","81",1
"6653","2015-8-2","3","84",1
"6654","2015-8-2","3","88",1
"6655","2015-8-2","3","140",1
"6656","2015-8-2","3","142",1
"6657","2015-8-2","3",NA,9
"6658","2015-8-20","1","80",1
"6659","2015-8-20","1","87",1
"6660","2015-8-20","1","88",1
"6661","2015-8-20","1","89",1
"6662","2015-8-20","1","119",1
"6663","2015-8-20","1",NA,9
"6664","2015-8-20","2","77",2
"6665","2015-8-20","2","87",1
"6666","2015-8-20","2","115",1
"6667","2015-8-20","2","118",1
"6668","2015-8-20","2",NA,15
"6669","2015-8-20","3","79",1
"6670","2015-8-20","3","89",1
"6671","2015-8-20","3","111",1
"6672","2015-8-20","3","118",1
"6673","2015-8-20","3","147",1
"6674","2015-8-20","3",NA,4
"6675","2015-8-21","1","79",1
"6676","2015-8-21","1","87",1
"6677","2015-8-21","1","89",2
"6678","2015-8-21","1","90",1
"6679","2015-8-21","1","139",1
"6680","2015-8-21","1",NA,6
"6681","2015-8-21","2","82",1
"6682","2015-8-21","2","88",1
"6683","2015-8-21","2","89",5
"6684","2015-8-21","2","111",1
"6685","2015-8-21","2","114",1
"6686","2015-8-21","2","115",1
"6687","2015-8-21","2","120",2
"6688","2015-8-21","2","144",1
"6689","2015-8-21","2","149",1
"6690","2015-8-21","2",NA,12
"6691","2015-8-21","3","80",1
"6692","2015-8-21","3","81",1
"6693","2015-8-21","3","82",1
"6694","2015-8-21","3","88",1
"6695","2015-8-21","3","89",1
"6696","2015-8-21","3","113",1
"6697","2015-8-21","3","149",1
"6698","2015-8-21","3",NA,12
"6699","2015-8-22","1","82",1
"6700","2015-8-22","1","88",1
"6701","2015-8-22","1","89",1
"6702","2015-8-22","1","90",1
"6703","2015-8-22","1","116",1
"6704","2015-8-22","1","117",2
"6705","2015-8-22","1",NA,8
"6706","2015-8-22","2","76",2
"6707","2015-8-22","2","87",1
"6708","2015-8-22","2","89",1
"6709","2015-8-22","2","90",1
"6710","2015-8-22","2","107",1
"6711","2015-8-22","2","118",3
"6712","2015-8-22","2","120",1
"6713","2015-8-22","2","139",1
"6714","2015-8-22","2",NA,8
"6715","2015-8-22","3","78",2
"6716","2015-8-22","3","80",1
"6717","2015-8-22","3","81",1
"6718","2015-8-22","3","82",1
"6719","2015-8-22","3","85",1
"6720","2015-8-22","3","89",1
"6721","2015-8-22","3","90",1
"6722","2015-8-22","3","113",1
"6723","2015-8-22","3",NA,8
"6724","2015-8-23","1","78",1
"6725","2015-8-23","1","89",1
"6726","2015-8-23","1","113",1
"6727","2015-8-23","1","119",1
"6728","2015-8-23","1","120",2
"6729","2015-8-23","1","137",1
"6730","2015-8-23","1",NA,8
"6731","2015-8-23","2","80",1
"6732","2015-8-23","2","90",1
"6733","2015-8-23","2","137",1
"6734","2015-8-23","2","141",1
"6735","2015-8-23","2","142",1
"6736","2015-8-23","2","143",1
"6737","2015-8-23","2","146",1
"6738","2015-8-23","2",NA,6
"6739","2015-8-23","3","81",1
"6740","2015-8-23","3","83",1
"6741","2015-8-23","3","90",3
"6742","2015-8-23","3","108",1
"6743","2015-8-23","3","118",1
"6744","2015-8-23","3","143",1
"6745","2015-8-23","3",NA,9
"6746","2015-8-24","1","77",1
"6747","2015-8-24","1","78",1
"6748","2015-8-24","1","81",1
"6749","2015-8-24","1","88",1
"6750","2015-8-24","1","90",3
"6751","2015-8-24","1","119",1
"6752","2015-8-24","1","146",1
"6753","2015-8-24","1",NA,16
"6754","2015-8-24","2","78",1
"6755","2015-8-24","2","81",1
"6756","2015-8-24","2","89",2
"6757","2015-8-24","2","109",1
"6758","2015-8-24","2","112",1
"6759","2015-8-24","2","116",1
"6760","2015-8-24","2","119",2
"6761","2015-8-24","2","146",1
"6762","2015-8-24","2","148",1
"6763","2015-8-24","2",NA,8
"6764","2015-8-24","3","82",1
"6765","2015-8-24","3","87",1
"6766","2015-8-24","3","89",1
"6767","2015-8-24","3","90",1
"6768","2015-8-24","3","115",1
"6769","2015-8-24","3","119",1
"6770","2015-8-24","3","139",1
"6771","2015-8-24","3","150",1
"6772","2015-8-24","3",NA,7
"6773","2015-8-25","1","77",1
"6774","2015-8-25","1","79",1
"6775","2015-8-25","1","80",1
"6776","2015-8-25","1","83",1
"6777","2015-8-25","1","88",1
"6778","2015-8-25","1","89",2
"6779","2015-8-25","1","90",1
"6780","2015-8-25","1","108",1
"6781","2015-8-25","1","120",1
"6782","2015-8-25","1","138",1
"6783","2015-8-25","1","139",1
"6784","2015-8-25","1","150",1
"6785","2015-8-25","1",NA,8
"6786","2015-8-25","2","81",2
"6787","2015-8-25","2","82",1
"6788","2015-8-25","2","86",1
"6789","2015-8-25","2","87",1
"6790","2015-8-25","2","89",1
"6791","2015-8-25","2","90",1
"6792","2015-8-25","2","114",2
"6793","2015-8-25","2","115",1
"6794","2015-8-25","2","119",1
"6795","2015-8-25","2","120",1
"6796","2015-8-25","2","139",1
"6797","2015-8-25","2","143",1
"6798","2015-8-25","2",NA,10
"6799","2015-8-25","3","81",1
"6800","2015-8-25","3","90",1
"6801","2015-8-25","3","114",1
"6802","2015-8-25","3",NA,3
"6803","2015-8-26","1","81",1
"6804","2015-8-26","1","87",1
"6805","2015-8-26","1","120",2
"6806","2015-8-26","1","138",1
"6807","2015-8-26","1","139",1
"6808","2015-8-26","1",NA,6
"6809","2015-8-26","2","82",1
"6810","2015-8-26","2","90",1
"6811","2015-8-26","2","112",1
"6812","2015-8-26","2","114",1
"6813","2015-8-26","2","115",1
"6814","2015-8-26","2","116",1
"6815","2015-8-26","2","117",1
"6816","2015-8-26","2","142",1
"6817","2015-8-26","2","144",1
"6818","2015-8-26","2",NA,9
"6819","2015-8-26","3","77",1
"6820","2015-8-26","3","84",1
"6821","2015-8-26","3","141",1
"6822","2015-8-26","3","144",1
"6823","2015-8-26","3","146",1
"6824","2015-8-26","3","149",1
"6825","2015-8-26","3",NA,4
"6826","2015-8-27","1","79",1
"6827","2015-8-27","1","90",2
"6828","2015-8-27","1","116",2
"6829","2015-8-27","1","119",1
"6830","2015-8-27","1","141",1
"6831","2015-8-27","1","142",1
"6832","2015-8-27","1","144",1
"6833","2015-8-27","1","146",2
"6834","2015-8-27","1",NA,5
"6835","2015-8-27","2","80",1
"6836","2015-8-27","2","81",1
"6837","2015-8-27","2","90",2
"6838","2015-8-27","2","119",2
"6839","2015-8-27","2","138",1
"6840","2015-8-27","2","142",1
"6841","2015-8-27","2","149",1
"6842","2015-8-27","2",NA,9
"6843","2015-8-27","3","77",1
"6844","2015-8-27","3","79",1
"6845","2015-8-27","3","80",1
"6846","2015-8-27","3","89",1
"6847","2015-8-27","3","116",1
"6848","2015-8-27","3","117",1
"6849","2015-8-27","3","118",2
"6850","2015-8-27","3","137",1
"6851","2015-8-27","3",NA,3
"6852","2015-8-28","1","81",1
"6853","2015-8-28","1","109",1
"6854","2015-8-28","1","114",1
"6855","2015-8-28","1","116",1
"6856","2015-8-28","1","119",1
"6857","2015-8-28","1","144",1
"6858","2015-8-28","1",NA,9
"6859","2015-8-28","2","79",2
"6860","2015-8-28","2","80",1
"6861","2015-8-28","2","88",1
"6862","2015-8-28","2","112",1
"6863","2015-8-28","2","114",1
"6864","2015-8-28","2","117",1
"6865","2015-8-28","2","119",1
"6866","2015-8-28","2",NA,14
"6867","2015-8-28","3","89",1
"6868","2015-8-28","3","115",1
"6869","2015-8-28","3","137",1
"6870","2015-8-28","3",NA,10
"6871","2015-8-29","1","89",2
"6872","2015-8-29","1","107",1
"6873","2015-8-29","1","138",1
"6874","2015-8-29","1","148",1
"6875","2015-8-29","1",NA,6
"6876","2015-8-29","2","79",1
"6877","2015-8-29","2","82",1
"6878","2015-8-29","2","89",2
"6879","2015-8-29","2","90",1
"6880","2015-8-29","2","113",1
"6881","2015-8-29","2","114",1
"6882","2015-8-29","2","115",1
"6883","2015-8-29","2","116",1
"6884","2015-8-29","2","119",1
"6885","2015-8-29","2","138",1
"6886","2015-8-29","2","139",1
"6887","2015-8-29","2","143",1
"6888","2015-8-29","2",NA,16
"6889","2015-8-29","3","84",2
"6890","2015-8-29","3","87",1
"6891","2015-8-29","3","88",1
"6892","2015-8-29","3","90",2
"6893","2015-8-29","3","118",1
"6894","2015-8-29","3","119",1
"6895","2015-8-29","3","144",1
"6896","2015-8-29","3","146",1
"6897","2015-8-29","3",NA,8
"6898","2015-8-3","1","81",1
"6899","2015-8-3","1","87",1
"6900","2015-8-3","1","108",1
"6901","2015-8-3","1","118",1
"6902","2015-8-3","1","144",1
"6903","2015-8-3","1","148",1
"6904","2015-8-3","1",NA,8
"6905","2015-8-3","2","78",1
"6906","2015-8-3","2","88",2
"6907","2015-8-3","2","110",1
"6908","2015-8-3","2","115",1
"6909","2015-8-3","2","118",1
"6910","2015-8-3","2","119",1
"6911","2015-8-3","2","142",1
"6912","2015-8-3","2",NA,14
"6913","2015-8-3","3","80",2
"6914","2015-8-3","3","83",1
"6915","2015-8-3","3","86",1
"6916","2015-8-3","3","88",1
"6917","2015-8-3","3","89",1
"6918","2015-8-3","3","90",2
"6919","2015-8-3","3","110",1
"6920","2015-8-3","3","112",1
"6921","2015-8-3","3","120",1
"6922","2015-8-3","3","146",1
"6923","2015-8-3","3",NA,11
"6924","2015-8-30","1","81",1
"6925","2015-8-30","1","90",1
"6926","2015-8-30","1","137",1
"6927","2015-8-30","1",NA,4
"6928","2015-8-30","2","107",1
"6929","2015-8-30","2","116",1
"6930","2015-8-30","2","120",1
"6931","2015-8-30","2","146",1
"6932","2015-8-30","2","150",1
"6933","2015-8-30","2",NA,6
"6934","2015-8-30","3","81",1
"6935","2015-8-30","3","84",1
"6936","2015-8-30","3","89",1
"6937","2015-8-30","3","116",1
"6938","2015-8-30","3","119",2
"6939","2015-8-30","3","139",1
"6940","2015-8-30","3","150",1
"6941","2015-8-30","3",NA,7
"6942","2015-8-31","1","82",1
"6943","2015-8-31","1","90",2
"6944","2015-8-31","1","108",1
"6945","2015-8-31","1","114",1
"6946","2015-8-31","1","119",1
"6947","2015-8-31","1","146",3
"6948","2015-8-31","1",NA,10
"6949","2015-8-31","2","84",1
"6950","2015-8-31","2","88",2
"6951","2015-8-31","2","90",2
"6952","2015-8-31","2","107",1
"6953","2015-8-31","2","116",1
"6954","2015-8-31","2","119",2
"6955","2015-8-31","2","120",2
"6956","2015-8-31","2",NA,15
"6957","2015-8-31","3","82",1
"6958","2015-8-31","3","138",1
"6959","2015-8-31","3","139",1
"6960","2015-8-31","3","146",1
"6961","2015-8-31","3",NA,4
"6962","2015-8-4","1","81",1
"6963","2015-8-4","1","90",1
"6964","2015-8-4","1","106",1
"6965","2015-8-4","1","115",1
"6966","2015-8-4","1","118",1
"6967","2015-8-4","1","120",1
"6968","2015-8-4","1",NA,9
"6969","2015-8-4","2","79",1
"6970","2015-8-4","2","81",1
"6971","2015-8-4","2","84",1
"6972","2015-8-4","2","116",1
"6973","2015-8-4","2","119",1
"6974","2015-8-4","2","148",1
"6975","2015-8-4","2","149",1
"6976","2015-8-4","2",NA,9
"6977","2015-8-4","3","77",1
"6978","2015-8-4","3","118",1
"6979","2015-8-4","3","120",1
"6980","2015-8-4","3","137",1
"6981","2015-8-4","3",NA,3
"6982","2015-8-5","1","81",1
"6983","2015-8-5","1","87",2
"6984","2015-8-5","1","106",1
"6985","2015-8-5","1","110",1
"6986","2015-8-5","1","111",1
"6987","2015-8-5","1","148",1
"6988","2015-8-5","1",NA,14
"6989","2015-8-5","2","76",1
"6990","2015-8-5","2","77",1
"6991","2015-8-5","2","79",1
"6992","2015-8-5","2","80",1
"6993","2015-8-5","2","83",1
"6994","2015-8-5","2","90",1
"6995","2015-8-5","2","110",1
"6996","2015-8-5","2","111",1
"6997","2015-8-5","2","112",1
"6998","2015-8-5","2","114",1
"6999","2015-8-5","2","116",1
"7000","2015-8-5","2","138",1
"7001","2015-8-5","2","140",1
"7002","2015-8-5","2","144",1
"7003","2015-8-5","2","146",1
"7004","2015-8-5","2",NA,15
"7005","2015-8-5","3","85",1
"7006","2015-8-5","3","88",1
"7007","2015-8-5","3","89",1
"7008","2015-8-5","3","111",1
"7009","2015-8-5","3","112",1
"7010","2015-8-5","3",NA,7
"7011","2015-8-6","1","88",2
"7012","2015-8-6","1","111",1
"7013","2015-8-6","1","114",1
"7014","2015-8-6","1","140",2
"7015","2015-8-6","1","141",1
"7016","2015-8-6","1","146",1
"7017","2015-8-6","1","148",1
"7018","2015-8-6","1",NA,15
"7019","2015-8-6","2","81",1
"7020","2015-8-6","2","84",1
"7021","2015-8-6","2","87",1
"7022","2015-8-6","2","89",1
"7023","2015-8-6","2","114",1
"7024","2015-8-6","2","115",1
"7025","2015-8-6","2","116",1
"7026","2015-8-6","2","120",3
"7027","2015-8-6","2","142",1
"7028","2015-8-6","2","148",2
"7029","2015-8-6","2",NA,11
"7030","2015-8-6","3","90",3
"7031","2015-8-6","3","108",1
"7032","2015-8-6","3","137",1
"7033","2015-8-6","3","144",1
"7034","2015-8-6","3",NA,9
"7035","2015-8-7","1","82",1
"7036","2015-8-7","1","88",1
"7037","2015-8-7","1","108",1
"7038","2015-8-7","1","137",1
"7039","2015-8-7","1","148",1
"7040","2015-8-7","1",NA,13
"7041","2015-8-7","2","77",1
"7042","2015-8-7","2","140",1
"7043","2015-8-7","2","145",1
"7044","2015-8-7","2","149",1
"7045","2015-8-7","2","150",1
"7046","2015-8-7","2",NA,13
"7047","2015-8-7","3","76",1
"7048","2015-8-7","3","79",1
"7049","2015-8-7","3","80",1
"7050","2015-8-7","3","88",1
"7051","2015-8-7","3","89",1
"7052","2015-8-7","3",NA,8
"7053","2015-8-8","1","79",1
"7054","2015-8-8","1","80",1
"7055","2015-8-8","1","90",1
"7056","2015-8-8","1",NA,5
"7057","2015-8-8","2","76",1
"7058","2015-8-8","2","79",1
"7059","2015-8-8","2","88",2
"7060","2015-8-8","2","89",1
"7061","2015-8-8","2","90",2
"7062","2015-8-8","2",NA,10
"7063","2015-8-8","3","107",1
"7064","2015-8-8","3","110",1
"7065","2015-8-8","3","111",1
"7066","2015-8-8","3","114",1
"7067","2015-8-8","3",NA,14
"7068","2015-8-9","1","79",1
"7069","2015-8-9","1","107",1
"7070","2015-8-9","1","110",2
"7071","2015-8-9","1","119",1
"7072","2015-8-9","1","136",1
"7073","2015-8-9","1",NA,6
"7074","2015-8-9","2","79",1
"7075","2015-8-9","2","80",1
"7076","2015-8-9","2","90",2
"7077","2015-8-9","2","119",1
"7078","2015-8-9","2","120",2
"7079","2015-8-9","2",NA,7
"7080","2015-8-9","3","88",1
"7081","2015-8-9","3","90",1
"7082","2015-8-9","3","117",1
"7083","2015-8-9","3","139",1
"7084","2015-8-9","3","141",1
"7085","2015-8-9","3","144",1
"7086","2015-8-9","3","150",1
"7087","2015-8-9","3",NA,4
"7088","2015-9-1","1","82",1
