"","month_2","region","count"
"997",33,"25",248
"998",33,"26",766
"999",33,"27",260
"1000",33,"28",237
"1001",33,"29",553
"1002",33,"30",101
"1003",33,"43",2
"1004",33,"44",45
"1005",33,"45",410
"1006",33,"46",220
"1007",33,"47",605
"1008",33,"48",199
"1009",33,"49",247
"1010",33,"50",256
"1011",33,"51",53
"1012",33,"52",498
"1013",33,"53",501
"1014",33,"54",480
"1015",33,"55",105
"1016",33,"56",161
"1017",33,"57",179
"1018",33,"58",63
"1019",33,NA,2
"1020",34,"2",1
"1021",34,"4",1
"1022",34,"5",17
"1023",34,"6",79
"1024",34,"7",8
"1025",34,"8",10
"1026",34,"9",7
"1027",34,"10",6
"1028",34,"11",265
"1029",34,"12",528
"1030",34,"13",1383
"1031",34,"14",1095
"1032",34,"15",1413
"1033",34,"16",1425
"1034",34,"17",12699
"1035",34,"18",1663
"1036",34,"19",3833
"1037",34,"20",3061
"1038",34,"21",1592
"1039",34,"22",1207
"1040",34,"23",720
"1041",34,"24",144
"1042",34,"25",290
"1043",34,"26",759
"1044",34,"27",242
"1045",34,"28",251
"1046",34,"29",596
"1047",34,"30",109
"1048",34,"44",46
"1049",34,"45",378
"1050",34,"46",215
"1051",34,"47",678
"1052",34,"48",187
"1053",34,"49",283
"1054",34,"50",325
"1055",34,"51",51
"1056",34,"52",409
"1057",34,"53",507
"1058",34,"54",488
"1059",34,"55",107
"1060",34,"56",194
"1061",34,"57",195
"1062",34,"58",73
"1063",34,NA,1
"1064",35,"5",16
"1065",35,"6",83
"1066",35,"7",13
"1067",35,"8",4
"1068",35,"9",7
"1069",35,"10",4
"1070",35,"11",241
"1071",35,"12",478
"1072",35,"13",1269
"1073",35,"14",973
"1074",35,"15",1243
"1075",35,"16",1238
"1076",35,"17",11079
"1077",35,"18",1549
"1078",35,"19",3375
"1079",35,"20",2740
"1080",35,"21",1296
"1081",35,"22",912
"1082",35,"23",711
"1083",35,"24",130
"1084",35,"25",279
"1085",35,"26",682
"1086",35,"27",222
"1087",35,"28",232
"1088",35,"29",521
"1089",35,"30",126
"1090",35,"44",54
"1091",35,"45",369
"1092",35,"46",168
"1093",35,"47",582
"1094",35,"48",141
"1095",35,"49",271
"1096",35,"50",254
"1097",35,"51",61
"1098",35,"52",465
"1099",35,"53",500
"1100",35,"54",445
"1101",35,"55",94
"1102",35,"56",160
"1103",35,"57",168
"1104",35,"58",90
"1105",35,"60",1
"1106",36,"1",1
"1107",36,"5",21
"1108",36,"6",79
"1109",36,"7",2
"1110",36,"8",21
"1111",36,"9",11
"1112",36,"10",4
"1113",36,"11",306
"1114",36,"12",493
"1115",36,"13",1336
"1116",36,"14",929
"1117",36,"15",1247
"1118",36,"16",1231
"1119",36,"17",11011
"1120",36,"18",1517
"1121",36,"19",3253
"1122",36,"20",2854
"1123",36,"21",1397
"1124",36,"22",982
"1125",36,"23",724
"1126",36,"24",129
"1127",36,"25",306
"1128",36,"26",711
"1129",36,"27",236
"1130",36,"28",217
"1131",36,"29",497
"1132",36,"30",113
"1133",36,"44",44
"1134",36,"45",389
"1135",36,"46",208
"1136",36,"47",572
"1137",36,"48",174
"1138",36,"49",242
"1139",36,"50",229
"1140",36,"51",42
"1141",36,"52",420
"1142",36,"53",477
"1143",36,"54",427
"1144",36,"55",84
"1145",36,"56",213
"1146",36,"57",190
"1147",36,"58",80
"1148",36,NA,3
"1149",37,"5",25
"1150",37,"6",113
"1151",37,"7",3
"1152",37,"8",15
"1153",37,"9",10
"1154",37,"10",1
"1155",37,"11",273
"1156",37,"12",585
"1157",37,"13",1598
"1158",37,"14",1266
"1159",37,"15",1588
"1160",37,"16",1488
"1161",37,"17",8929
"1162",37,"18",2146
"1163",37,"19",4229
"1164",37,"20",3565
"1165",37,"21",1835
"1166",37,"22",1057
"1167",37,"23",788
"1168",37,"24",175
"1169",37,"25",332
"1170",37,"26",800
"1171",37,"27",226
"1172",37,"28",308
"1173",37,"29",560
"1174",37,"30",107
"1175",37,"35",1
"1176",37,"43",3
"1177",37,"44",64
"1178",37,"45",389
"1179",37,"46",256
"1180",37,"47",593
"1181",37,"48",195
"1182",37,"49",291
"1183",37,"50",317
"1184",37,"51",82
"1185",37,"52",556
"1186",37,"53",634
"1187",37,"54",527
"1188",37,"55",101
"1189",37,"56",175
"1190",37,"57",192
"1191",37,"58",59
"1192",37,"59",9
"1193",37,"60",1
"1194",37,"85",1
"1195",37,"97",2
"1196",37,"106",1
"1197",37,"114",1
"1198",37,"120",1
"1199",37,NA,20
"1200",38,"3",1
"1201",38,"4",4
"1202",38,"5",31
"1203",38,"6",132
"1204",38,"7",16
"1205",38,"8",8
"1206",38,"9",15
"1207",38,"10",11
"1208",38,"11",293
"1209",38,"12",775
"1210",38,"13",1923
"1211",38,"14",1965
"1212",38,"15",2015
"1213",38,"16",1967
"1214",38,"17",1630
"1215",38,"18",2838
"1216",38,"19",5677
"1217",38,"20",5525
"1218",38,"21",2583
"1219",38,"22",1542
"1220",38,"23",1090
"1221",38,"24",262
"1222",38,"25",435
"1223",38,"26",1034
"1224",38,"27",380
"1225",38,"28",410
"1226",38,"29",789
"1227",38,"30",183
"1228",38,"31",1
"1229",38,"36",1
"1230",38,"41",1
"1231",38,"43",9
"1232",38,"44",90
