"","date_ymd","region","count"
"996","2015-10-3","63",1
"997","2015-10-3","72",2
"998","2015-10-3","82",1
"999","2015-10-3","83",1
"1000","2015-10-3","86",2
"1001","2015-10-3",NA,2
"1002","2015-10-30","24",1
"1003","2015-10-30","25",1
"1004","2015-10-30","26",2
"1005","2015-10-30","34",2
"1006","2015-10-30","35",3
"1007","2015-10-30","37",1
"1008","2015-10-30","41",1
"1009","2015-10-30","44",1
"1010","2015-10-30","45",1
"1011","2015-10-30","46",2
"1012","2015-10-30","51",1
"1013","2015-10-30","52",1
"1014","2015-10-30","56",2
"1015","2015-10-30","61",1
"1016","2015-10-30","66",1
"1017","2015-10-30","68",1
"1018","2015-10-30","87",2
"1019","2015-10-30",NA,1
"1020","2015-10-31","21",2
"1021","2015-10-31","25",3
"1022","2015-10-31","26",2
"1023","2015-10-31","35",1
"1024","2015-10-31","36",1
"1025","2015-10-31","47",2
"1026","2015-10-31","53",1
"1027","2015-10-31","57",1
"1028","2015-10-31","62",1
"1029","2015-10-31","67",1
"1030","2015-10-31","73",1
"1031","2015-10-31","81",1
"1032","2015-10-31","86",1
"1033","2015-10-31",NA,1
"1034","2015-10-4","23",1
"1035","2015-10-4","24",1
"1036","2015-10-4","25",4
"1037","2015-10-4","31",2
"1038","2015-10-4","42",1
"1039","2015-10-4","45",1
"1040","2015-10-4","46",1
"1041","2015-10-4","52",1
"1042","2015-10-4","56",1
"1043","2015-10-4","57",5
"1044","2015-10-4","63",5
"1045","2015-10-4","66",1
"1046","2015-10-4","67",1
"1047","2015-10-4","88",1
"1048","2015-10-5","15",1
"1049","2015-10-5","16",1
"1050","2015-10-5","22",1
"1051","2015-10-5","25",3
"1052","2015-10-5","26",2
"1053","2015-10-5","32",2
"1054","2015-10-5","34",1
"1055","2015-10-5","35",3
"1056","2015-10-5","36",1
"1057","2015-10-5","43",1
"1058","2015-10-5","46",2
"1059","2015-10-5","56",1
"1060","2015-10-5","63",1
"1061","2015-10-5","66",1
"1062","2015-10-5","67",1
"1063","2015-10-5","68",1
"1064","2015-10-5","71",1
"1065","2015-10-5","76",1
"1066","2015-10-5","78",2
"1067","2015-10-5","82",1
"1068","2015-10-5",NA,1
"1069","2015-10-6","14",1
"1070","2015-10-6","21",2
"1071","2015-10-6","24",1
"1072","2015-10-6","25",1
"1073","2015-10-6","32",1
"1074","2015-10-6","35",3
"1075","2015-10-6","43",1
"1076","2015-10-6","45",1
"1077","2015-10-6","46",3
"1078","2015-10-6","47",2
"1079","2015-10-6","52",2
"1080","2015-10-6","56",3
"1081","2015-10-6","57",1
"1082","2015-10-6","63",1
"1083","2015-10-6","66",1
"1084","2015-10-6","67",1
"1085","2015-10-6","71",1
"1086","2015-10-6","72",1
"1087","2015-10-6","73",1
"1088","2015-10-6","77",2
"1089","2015-10-6","81",1
"1090","2015-10-6","82",1
"1091","2015-10-6","83",5
"1092","2015-10-6","87",1
"1093","2015-10-6",NA,5
"1094","2015-10-7","22",1
"1095","2015-10-7","25",5
"1096","2015-10-7","31",2
"1097","2015-10-7","34",1
"1098","2015-10-7","35",3
"1099","2015-10-7","46",3
"1100","2015-10-7","47",2
"1101","2015-10-7","51",1
"1102","2015-10-7","53",1
"1103","2015-10-7","56",1
"1104","2015-10-7","57",1
"1105","2015-10-7","58",1
"1106","2015-10-7","63",2
"1107","2015-10-7","67",1
"1108","2015-10-7","76",1
"1109","2015-10-7","82",1
"1110","2015-10-7","88",1
"1111","2015-10-7",NA,1
"1112","2015-10-8","15",3
"1113","2015-10-8","31",1
"1114","2015-10-8","34",1
"1115","2015-10-8","35",3
"1116","2015-10-8","36",2
"1117","2015-10-8","44",1
"1118","2015-10-8","45",2
"1119","2015-10-8","53",1
"1120","2015-10-8","58",1
"1121","2015-10-8","67",1
"1122","2015-10-8","77",2
"1123","2015-10-8","82",1
"1124","2015-10-8","83",3
"1125","2015-10-8","88",1
"1126","2015-10-8",NA,2
"1127","2015-10-9","22",1
"1128","2015-10-9","23",1
"1129","2015-10-9","25",1
"1130","2015-10-9","31",1
"1131","2015-10-9","32",2
"1132","2015-10-9","35",4
"1133","2015-10-9","36",1
"1134","2015-10-9","42",1
"1135","2015-10-9","46",2
"1136","2015-10-9","48",1
"1137","2015-10-9","53",1
"1138","2015-10-9","63",1
"1139","2015-10-9","66",3
"1140","2015-10-9","67",2
"1141","2015-10-9","72",1
"1142","2015-10-9","73",1
"1143","2015-10-9","83",1
"1144","2015-10-9",NA,6
"1145","2015-11-1","11",1
"1146","2015-11-1","21",1
"1147","2015-11-1","25",3
"1148","2015-11-1","31",1
"1149","2015-11-1","35",3
"1150","2015-11-1","43",1
"1151","2015-11-1","44",1
"1152","2015-11-1","45",1
"1153","2015-11-1","47",2
"1154","2015-11-1","53",1
"1155","2015-11-1","67",1
"1156","2015-11-1","68",1
"1157","2015-11-1","71",2
"1158","2015-11-1","72",1
"1159","2015-11-1","76",1
"1160","2015-11-1","77",1
"1161","2015-11-1","82",2
"1162","2015-11-1","83",4
"1163","2015-11-1","86",1
"1164","2015-11-1",NA,4
"1165","2015-11-10","16",1
"1166","2015-11-10","22",1
"1167","2015-11-10","25",3
"1168","2015-11-10","31",2
"1169","2015-11-10","35",4
"1170","2015-11-10","37",1
"1171","2015-11-10","42",1
"1172","2015-11-10","56",1
"1173","2015-11-10","57",1
"1174","2015-11-10","63",2
"1175","2015-11-10","66",3
"1176","2015-11-10","67",1
"1177","2015-11-10","73",3
"1178","2015-11-10","83",2
"1179","2015-11-10",NA,3
"1180","2015-11-11","15",1
"1181","2015-11-11","21",3
"1182","2015-11-11","25",3
"1183","2015-11-11","32",1
"1184","2015-11-11","34",1
"1185","2015-11-11","46",2
"1186","2015-11-11","47",1
"1187","2015-11-11","53",1
"1188","2015-11-11","56",2
"1189","2015-11-11","63",1
"1190","2015-11-11","82",2
"1191","2015-11-11",NA,2
"1192","2015-11-12","11",1
"1193","2015-11-12","24",1
"1194","2015-11-12","25",4
"1195","2015-11-12","26",1
"1196","2015-11-12","31",3
"1197","2015-11-12","34",1
"1198","2015-11-12","35",3
"1199","2015-11-12","36",1
"1200","2015-11-12","46",1
"1201","2015-11-12","47",2
"1202","2015-11-12","58",1
"1203","2015-11-12","62",2
"1204","2015-11-12","66",1
"1205","2015-11-12","71",1
"1206","2015-11-12","77",1
"1207","2015-11-12","83",1
"1208","2015-11-12","86",1
"1209","2015-11-12","88",1
"1210","2015-11-12",NA,3
"1211","2015-11-13","21",1
"1212","2015-11-13","22",1
"1213","2015-11-13","25",1
"1214","2015-11-13","35",3
"1215","2015-11-13","36",1
"1216","2015-11-13","46",2
"1217","2015-11-13","47",2
"1218","2015-11-13","52",2
"1219","2015-11-13","57",1
"1220","2015-11-13","63",2
"1221","2015-11-13","66",1
"1222","2015-11-13","67",1
"1223","2015-11-13","71",1
"1224","2015-11-13",NA,2
"1225","2015-11-14","15",1
"1226","2015-11-14","25",2
"1227","2015-11-14","26",1
"1228","2015-11-14","31",2
"1229","2015-11-14","34",1
"1230","2015-11-14","45",3
"1231","2015-11-14","46",1
"1232","2015-11-14","52",1
"1233","2015-11-14","56",1
"1234","2015-11-14","57",2
"1235","2015-11-14","63",1
"1236","2015-11-14","66",1
"1237","2015-11-14","73",1
"1238","2015-11-14","77",1
"1239","2015-11-14","83",1
"1240","2015-11-14","86",1
"1241","2015-11-14",NA,3
"1242","2015-11-15","11",1
"1243","2015-11-15","22",1
"1244","2015-11-15","25",5
"1245","2015-11-15","31",1
"1246","2015-11-15","32",1
"1247","2015-11-15","35",1
"1248","2015-11-15","36",1
"1249","2015-11-15","41",1
"1250","2015-11-15","45",1
"1251","2015-11-15","57",1
"1252","2015-11-15","61",1
"1253","2015-11-15","63",3
"1254","2015-11-15","67",4
"1255","2015-11-15","73",1
"1256","2015-11-15","83",1
"1257","2015-11-15","86",1
"1258","2015-11-15","88",1
"1259","2015-11-15",NA,2
"1260","2015-11-16","12",1
"1261","2015-11-16","22",2
"1262","2015-11-16","24",2
"1263","2015-11-16","25",1
"1264","2015-11-16","26",2
"1265","2015-11-16","35",7
"1266","2015-11-16","36",1
"1267","2015-11-16","46",2
"1268","2015-11-16","51",1
"1269","2015-11-16","53",2
"1270","2015-11-16","56",1
"1271","2015-11-16","63",4
"1272","2015-11-16","66",1
"1273","2015-11-16","68",1
"1274","2015-11-16","72",1
"1275","2015-11-16","77",3
"1276","2015-11-16","78",1
"1277","2015-11-16","82",1
"1278","2015-11-16","83",1
"1279","2015-11-16",NA,3
"1280","2015-11-17","25",4
"1281","2015-11-17","33",1
"1282","2015-11-17","35",2
"1283","2015-11-17","36",1
"1284","2015-11-17","42",2
"1285","2015-11-17","44",1
"1286","2015-11-17","46",1
"1287","2015-11-17","52",1
"1288","2015-11-17","53",1
"1289","2015-11-17","57",1
"1290","2015-11-17","63",1
"1291","2015-11-17","66",1
"1292","2015-11-17","77",1
"1293","2015-11-17","78",1
"1294","2015-11-17","81",1
"1295","2015-11-17","82",1
"1296","2015-11-17","83",1
"1297","2015-11-17",NA,2
"1298","2015-11-18","21",1
"1299","2015-11-18","22",1
"1300","2015-11-18","23",1
"1301","2015-11-18","24",1
"1302","2015-11-18","25",2
"1303","2015-11-18","31",1
"1304","2015-11-18","34",1
"1305","2015-11-18","37",1
"1306","2015-11-18","41",1
"1307","2015-11-18","44",1
"1308","2015-11-18","52",1
"1309","2015-11-18","56",3
"1310","2015-11-18","61",1
"1311","2015-11-18","62",1
"1312","2015-11-18","71",1
"1313","2015-11-18","72",3
"1314","2015-11-18","83",1
"1315","2015-11-18","88",3
"1316","2015-11-18",NA,3
"1317","2015-11-19","15",1
"1318","2015-11-19","22",1
"1319","2015-11-19","25",4
"1320","2015-11-19","26",1
"1321","2015-11-19","31",1
"1322","2015-11-19","34",2
"1323","2015-11-19","35",3
"1324","2015-11-19","36",3
"1325","2015-11-19","41",1
"1326","2015-11-19","44",1
"1327","2015-11-19","45",1
"1328","2015-11-19","58",1
"1329","2015-11-19","63",1
"1330","2015-11-19","67",1
"1331","2015-11-19","73",1
"1332","2015-11-19","78",1
"1333","2015-11-19","83",1
"1334","2015-11-19",NA,2
"1335","2015-11-2","21",1
"1336","2015-11-2","24",2
"1337","2015-11-2","25",3
"1338","2015-11-2","31",2
"1339","2015-11-2","33",1
"1340","2015-11-2","35",2
"1341","2015-11-2","36",1
"1342","2015-11-2","38",1
"1343","2015-11-2","44",1
"1344","2015-11-2","46",1
"1345","2015-11-2","51",1
"1346","2015-11-2","56",3
"1347","2015-11-2","66",2
"1348","2015-11-2","73",4
"1349","2015-11-2","77",1
"1350","2015-11-2","82",2
"1351","2015-11-2","83",1
"1352","2015-11-2","86",1
"1353","2015-11-2","88",1
"1354","2015-11-2",NA,1
"1355","2015-11-20","11",1
"1356","2015-11-20","22",1
"1357","2015-11-20","24",1
"1358","2015-11-20","25",3
"1359","2015-11-20","31",1
"1360","2015-11-20","33",1
"1361","2015-11-20","34",2
"1362","2015-11-20","35",1
"1363","2015-11-20","44",1
"1364","2015-11-20","47",1
"1365","2015-11-20","53",4
"1366","2015-11-20","56",2
"1367","2015-11-20","66",2
"1368","2015-11-20","68",1
"1369","2015-11-20","72",1
"1370","2015-11-20","73",1
"1371","2015-11-20","76",1
"1372","2015-11-20","77",2
"1373","2015-11-20","83",1
"1374","2015-11-20",NA,5
"1375","2015-11-21","11",1
"1376","2015-11-21","21",1
"1377","2015-11-21","23",1
"1378","2015-11-21","24",3
"1379","2015-11-21","25",2
"1380","2015-11-21","31",2
"1381","2015-11-21","35",1
"1382","2015-11-21","36",1
"1383","2015-11-21","41",1
"1384","2015-11-21","45",1
"1385","2015-11-21","46",1
"1386","2015-11-21","48",1
"1387","2015-11-21","52",1
"1388","2015-11-21","56",1
"1389","2015-11-21","57",1
"1390","2015-11-21","61",1
"1391","2015-11-21","63",3
"1392","2015-11-21","66",1
"1393","2015-11-21","67",1
"1394","2015-11-21","72",2
"1395","2015-11-21","73",1
"1396","2015-11-21","77",1
"1397","2015-11-21","87",1
"1398","2015-11-21",NA,3
"1399","2015-11-22","21",1
"1400","2015-11-22","22",1
"1401","2015-11-22","25",1
"1402","2015-11-22","31",4
"1403","2015-11-22","35",1
"1404","2015-11-22","41",1
"1405","2015-11-22","46",1
"1406","2015-11-22","56",1
"1407","2015-11-22","57",2
"1408","2015-11-22","67",1
"1409","2015-11-22","73",1
"1410","2015-11-22","76",2
"1411","2015-11-22",NA,1
"1412","2015-11-23","21",1
"1413","2015-11-23","24",1
"1414","2015-11-23","25",2
"1415","2015-11-23","31",1
"1416","2015-11-23","35",5
"1417","2015-11-23","41",1
"1418","2015-11-23","45",1
"1419","2015-11-23","46",1
"1420","2015-11-23","47",1
"1421","2015-11-23","52",1
"1422","2015-11-23","53",1
"1423","2015-11-23","56",1
"1424","2015-11-23","57",1
"1425","2015-11-23","63",1
"1426","2015-11-23","67",1
"1427","2015-11-23","73",1
"1428","2015-11-23","82",1
"1429","2015-11-23","86",2
"1430","2015-11-23",NA,2
"1431","2015-11-24","21",1
"1432","2015-11-24","22",2
"1433","2015-11-24","23",1
"1434","2015-11-24","25",7
"1435","2015-11-24","26",2
"1436","2015-11-24","31",3
"1437","2015-11-24","32",1
"1438","2015-11-24","35",2
"1439","2015-11-24","41",1
"1440","2015-11-24","44",1
"1441","2015-11-24","45",1
"1442","2015-11-24","47",1
"1443","2015-11-24","52",1
"1444","2015-11-24","53",3
"1445","2015-11-24","57",4
"1446","2015-11-24","63",1
"1447","2015-11-24","66",1
"1448","2015-11-24","73",1
"1449","2015-11-24","76",1
"1450","2015-11-24","77",1
"1451","2015-11-24","82",1
"1452","2015-11-24","83",1
"1453","2015-11-24",NA,1
"1454","2015-11-25","15",1
"1455","2015-11-25","22",1
"1456","2015-11-25","25",5
"1457","2015-11-25","31",4
"1458","2015-11-25","32",1
"1459","2015-11-25","34",2
"1460","2015-11-25","35",2
"1461","2015-11-25","42",1
"1462","2015-11-25","46",1
"1463","2015-11-25","51",1
"1464","2015-11-25","56",3
"1465","2015-11-25","57",1
"1466","2015-11-25","61",1
"1467","2015-11-25","67",1
"1468","2015-11-25","72",2
"1469","2015-11-25","77",1
"1470","2015-11-25","83",3
"1471","2015-11-25",NA,1
"1472","2015-11-26","15",1
"1473","2015-11-26","25",1
"1474","2015-11-26","31",1
"1475","2015-11-26","32",1
"1476","2015-11-26","34",1
"1477","2015-11-26","35",2
"1478","2015-11-26","41",2
"1479","2015-11-26","52",2
"1480","2015-11-26","53",1
"1481","2015-11-26","57",1
"1482","2015-11-26","68",2
"1483","2015-11-26","71",1
"1484","2015-11-26","81",1
"1485","2015-11-26","83",1
"1486","2015-11-26","86",1
"1487","2015-11-26",NA,2
"1488","2015-11-27","11",1
"1489","2015-11-27","25",2
"1490","2015-11-27","26",1
"1491","2015-11-27","31",1
"1492","2015-11-27","32",2
"1493","2015-11-27","33",1
"1494","2015-11-27","34",1
"1495","2015-11-27","35",4
"1496","2015-11-27","36",2
"1497","2015-11-27","37",1
"1498","2015-11-27","45",1
"1499","2015-11-27","57",2
"1500","2015-11-27","63",1
"1501","2015-11-27","66",1
"1502","2015-11-27","71",1
"1503","2015-11-27","81",3
"1504","2015-11-27",NA,5
"1505","2015-11-28","11",1
"1506","2015-11-28","15",1
"1507","2015-11-28","21",1
"1508","2015-11-28","25",7
"1509","2015-11-28","31",2
"1510","2015-11-28","32",2
"1511","2015-11-28","34",3
"1512","2015-11-28","35",4
"1513","2015-11-28","37",1
"1514","2015-11-28","41",3
"1515","2015-11-28","43",1
"1516","2015-11-28","44",1
"1517","2015-11-28","45",2
"1518","2015-11-28","47",1
"1519","2015-11-28","48",1
"1520","2015-11-28","52",1
"1521","2015-11-28","57",3
"1522","2015-11-28","58",1
"1523","2015-11-28","63",1
"1524","2015-11-28","71",1
"1525","2015-11-28","72",1
"1526","2015-11-28","73",1
"1527","2015-11-28","81",1
"1528","2015-11-28","82",1
"1529","2015-11-28","88",1
"1530","2015-11-28",NA,3
"1531","2015-11-29","11",1
"1532","2015-11-29","15",1
"1533","2015-11-29","22",1
"1534","2015-11-29","25",3
"1535","2015-11-29","26",3
"1536","2015-11-29","31",1
"1537","2015-11-29","33",1
"1538","2015-11-29","35",5
"1539","2015-11-29","36",1
"1540","2015-11-29","43",1
"1541","2015-11-29","45",1
"1542","2015-11-29","46",2
"1543","2015-11-29","51",1
"1544","2015-11-29","56",2
"1545","2015-11-29","57",1
"1546","2015-11-29","58",2
"1547","2015-11-29","68",1
"1548","2015-11-29","73",1
"1549","2015-11-29","82",1
"1550","2015-11-29","83",1
"1551","2015-11-29","86",2
"1552","2015-11-29","88",1
"1553","2015-11-29",NA,3
"1554","2015-11-3","22",1
"1555","2015-11-3","25",1
"1556","2015-11-3","31",1
"1557","2015-11-3","32",1
"1558","2015-11-3","35",1
"1559","2015-11-3","36",1
"1560","2015-11-3","45",2
"1561","2015-11-3","46",1
"1562","2015-11-3","51",1
"1563","2015-11-3","56",1
"1564","2015-11-3","63",1
"1565","2015-11-3","66",4
"1566","2015-11-3","67",2
"1567","2015-11-3","83",1
"1568","2015-11-3",NA,6
"1569","2015-11-30","26",3
"1570","2015-11-30","34",1
"1571","2015-11-30","35",2
"1572","2015-11-30","41",1
"1573","2015-11-30","45",1
"1574","2015-11-30","47",1
"1575","2015-11-30","51",1
"1576","2015-11-30","56",2
"1577","2015-11-30","57",1
"1578","2015-11-30","58",1
"1579","2015-11-30","63",1
"1580","2015-11-30","66",1
"1581","2015-11-30","67",2
"1582","2015-11-30","72",2
"1583","2015-11-30","76",1
"1584","2015-11-30","83",1
"1585","2015-11-30",NA,2
"1586","2015-11-4","21",1
"1587","2015-11-4","25",6
"1588","2015-11-4","31",1
"1589","2015-11-4","32",1
"1590","2015-11-4","33",1
"1591","2015-11-4","52",1
"1592","2015-11-4","56",1
"1593","2015-11-4","66",1
"1594","2015-11-4","68",1
"1595","2015-11-4","77",1
"1596","2015-11-4","81",1
"1597","2015-11-4","83",1
"1598","2015-11-4",NA,3
"1599","2015-11-5","11",1
"1600","2015-11-5","14",2
"1601","2015-11-5","15",1
"1602","2015-11-5","25",4
"1603","2015-11-5","31",1
"1604","2015-11-5","35",1
"1605","2015-11-5","43",1
"1606","2015-11-5","56",1
"1607","2015-11-5","57",3
"1608","2015-11-5","58",1
"1609","2015-11-5","66",1
"1610","2015-11-5","67",1
"1611","2015-11-5","76",1
"1612","2015-11-5","77",1
"1613","2015-11-5",NA,2
"1614","2015-11-6","14",1
"1615","2015-11-6","15",1
"1616","2015-11-6","16",2
"1617","2015-11-6","21",1
"1618","2015-11-6","22",2
"1619","2015-11-6","24",1
"1620","2015-11-6","25",5
"1621","2015-11-6","26",1
"1622","2015-11-6","31",4
"1623","2015-11-6","32",1
"1624","2015-11-6","34",1
"1625","2015-11-6","35",6
"1626","2015-11-6","42",1
"1627","2015-11-6","47",1
"1628","2015-11-6","51",2
"1629","2015-11-6","56",1
"1630","2015-11-6","57",1
"1631","2015-11-6","63",4
"1632","2015-11-6","66",1
"1633","2015-11-6","68",1
"1634","2015-11-6","77",2
"1635","2015-11-6",NA,2
"1636","2015-11-7","11",1
"1637","2015-11-7","21",1
"1638","2015-11-7","25",2
"1639","2015-11-7","26",1
"1640","2015-11-7","31",2
"1641","2015-11-7","32",1
"1642","2015-11-7","34",1
"1643","2015-11-7","35",2
"1644","2015-11-7","51",1
"1645","2015-11-7","53",1
"1646","2015-11-7","56",1
"1647","2015-11-7","58",1
"1648","2015-11-7","63",3
"1649","2015-11-7","66",1
"1650","2015-11-7","72",1
"1651","2015-11-7","73",1
"1652","2015-11-7","76",1
"1653","2015-11-7","77",1
"1654","2015-11-7","82",1
"1655","2015-11-7","83",1
"1656","2015-11-7",NA,3
"1657","2015-11-8","21",1
"1658","2015-11-8","25",3
"1659","2015-11-8","31",2
"1660","2015-11-8","34",1
"1661","2015-11-8","36",1
"1662","2015-11-8","41",1
"1663","2015-11-8","44",1
"1664","2015-11-8","47",1
"1665","2015-11-8","61",2
"1666","2015-11-8","63",1
"1667","2015-11-8","73",1
"1668","2015-11-8","83",2
"1669","2015-11-8","88",1
"1670","2015-11-9","16",1
"1671","2015-11-9","24",3
"1672","2015-11-9","25",2
"1673","2015-11-9","31",2
"1674","2015-11-9","32",1
"1675","2015-11-9","34",1
"1676","2015-11-9","35",1
"1677","2015-11-9","36",1
"1678","2015-11-9","43",1
"1679","2015-11-9","46",1
"1680","2015-11-9","53",1
"1681","2015-11-9","56",1
"1682","2015-11-9","57",2
"1683","2015-11-9","61",1
"1684","2015-11-9","67",2
"1685","2015-11-9","72",1
"1686","2015-11-9","77",1
"1687","2015-11-9","83",1
"1688","2015-11-9","87",1
"1689","2015-11-9",NA,3
"1690","2015-12-1","22",1
"1691","2015-12-1","23",1
"1692","2015-12-1","24",2
"1693","2015-12-1","25",3
"1694","2015-12-1","35",3
"1695","2015-12-1","36",3
"1696","2015-12-1","43",1
"1697","2015-12-1","44",1
"1698","2015-12-1","46",1
"1699","2015-12-1","47",2
"1700","2015-12-1","48",2
"1701","2015-12-1","53",1
"1702","2015-12-1","56",1
"1703","2015-12-1","57",1
"1704","2015-12-1","63",1
"1705","2015-12-1","73",2
"1706","2015-12-1","76",1
"1707","2015-12-1","81",1
"1708","2015-12-1","82",2
"1709","2015-12-1","86",1
"1710","2015-12-1",NA,4
"1711","2015-12-10","22",2
"1712","2015-12-10","34",1
"1713","2015-12-10","41",1
"1714","2015-12-10","42",1
"1715","2015-12-10","45",1
"1716","2015-12-10","53",1
"1717","2015-12-10","56",1
"1718","2015-12-10","58",1
"1719","2015-12-10","63",1
"1720","2015-12-10","67",1
"1721","2015-12-10","68",1
"1722","2015-12-10","72",1
"1723","2015-12-10",NA,2
"1724","2015-12-11","22",1
"1725","2015-12-11","24",1
"1726","2015-12-11","25",4
"1727","2015-12-11","26",1
"1728","2015-12-11","31",2
"1729","2015-12-11","35",2
"1730","2015-12-11","36",3
"1731","2015-12-11","43",1
"1732","2015-12-11","44",2
"1733","2015-12-11","45",4
"1734","2015-12-11","47",2
"1735","2015-12-11","57",4
"1736","2015-12-11","61",1
"1737","2015-12-11","63",2
"1738","2015-12-11","73",1
"1739","2015-12-11","83",2
"1740","2015-12-11",NA,3
"1741","2015-12-12","23",1
"1742","2015-12-12","25",2
"1743","2015-12-12","33",2
"1744","2015-12-12","35",1
"1745","2015-12-12","41",2
"1746","2015-12-12","43",2
"1747","2015-12-12","44",1
"1748","2015-12-12","45",5
"1749","2015-12-12","46",3
"1750","2015-12-12","47",1
"1751","2015-12-12","51",1
"1752","2015-12-12","53",2
